timestamp_ms,sample_sequence,accel_raw_x,accel_raw_y,accel_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z,mag_raw_x,mag_raw_y,mag_raw_z,accel_boat_x,accel_boat_y,accel_boat_z,gyro_boat_x,gyro_boat_y,gyro_boat_z,mag_boat_x,mag_boat_y,mag_boat_z,mag_corrected_x,mag_corrected_y,mag_corrected_z,mag_magnitude,dmp_q0,dmp_q1,dmp_q2,dmp_q3,dmp_roll_deg,dmp_pitch_deg,dmp_heading_deg,compass_heading_deg,fusion_heading_deg,output_heading_deg,rate_of_turn_deg_s,active_heading_source,heading_quality,rejection_flags,dmp_sample_age_ms,fifo_error_count,sensor_error_count
24600,246,0.0,0.0,1.0,0,0,0,41.301683593802274,-10.817407540459051,-21.369190346822034,0.0,0.0,1.0,0,0,0,41.301683593802274,-10.817407540459051,-21.369190346822034,41.301683593802274,-10.817407540459051,-21.369190346822034,47.7439804546882,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24700,247,0.0,0.0,1.0,0,0,0,-42.322596884051556,44.77094223765255,-11.06186620884054,0.0,0.0,1.0,0,0,0,-42.322596884051556,44.77094223765255,-11.06186620884054,-42.322596884051556,44.77094223765255,-11.06186620884054,62.59396424480111,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24800,248,0.0,0.0,1.0,0,0,0,-8.404866185574988,-35.27925786787544,-15.918263664488185,0.0,0.0,1.0,0,0,0,-8.404866185574988,-35.27925786787544,-15.918263664488185,-8.404866185574988,-35.27925786787544,-15.918263664488185,39.60629911261134,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
24900,249,0.0,0.0,1.0,0,0,0,25.159736712135462,27.155470772379537,-19.88124724492214,0.0,0.0,1.0,0,0,0,25.159736712135462,27.155470772379537,-19.88124724492214,25.159736712135462,27.155470772379537,-19.88124724492214,42.02018486759977,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25000,250,0.0,0.0,1.0,0,0,0,-57.99508881418318,15.02324010107207,-10.035380931313444,0.0,0.0,1.0,0,0,0,-57.99508881418318,15.02324010107207,-10.035380931313444,-57.99508881418318,15.02324010107207,-10.035380931313444,60.744028020341425,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25100,251,0.0,0.0,1.0,0,0,0,31.10530603918661,-29.397366174023922,-21.418090110664465,0.0,0.0,1.0,0,0,0,31.10530603918661,-29.397366174023922,-21.418090110664465,31.10530603918661,-29.397366174023922,-21.418090110664465,47.85895721544346,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25200,252,0.0,0.0,1.0,0,0,0,-17.077076862420885,48.10064416499001,-15.308200337283886,0.0,0.0,1.0,0,0,0,-17.077076862420885,48.10064416499001,-15.308200337283886,-17.077076862420885,48.10064416499001,-15.308200337283886,53.28826813491349,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25300,253,0.0,0.0,1.0,0,0,0,-34.86403569320068,-21.751319563011393,-13.789536949359736,0.0,0.0,1.0,0,0,0,-34.86403569320068,-21.751319563011393,-13.789536949359736,-34.86403569320068,-21.751319563011393,-13.789536949359736,43.344806111306696,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25400,254,0.0,0.0,1.0,0,0,0,39.483325333876515,3.816847235391191,-22.952935021716122,0.0,0.0,1.0,0,0,0,39.483325333876515,3.816847235391191,-22.952935021716122,39.483325333876515,3.816847235391191,-22.952935021716122,45.82945044783071,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25500,255,0.0,0.0,1.0,0,0,0,-52.155021695341254,35.79457141890813,-11.807827357565653,0.0,0.0,1.0,0,0,0,-52.155021695341254,35.79457141890813,-11.807827357565653,-52.155021695341254,35.79457141890813,-11.807827357565653,64.34922235746838,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25600,256,0.0,0.0,1.0,0,0,0,8.767390820433452,-36.80581733870218,-19.917592503010134,0.0,0.0,1.0,0,0,0,8.767390820433452,-36.80581733870218,-19.917592503010134,8.767390820433452,-36.80581733870218,-19.917592503010134,42.75799133359863,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25700,257,0.0,0.0,1.0,0,0,0,10.529076313139306,38.1963842364917,-19.921790828036606,0.0,0.0,1.0,0,0,0,10.529076313139306,38.1963842364917,-19.921790828036606,10.529076313139306,38.1963842364917,-19.921790828036606,44.3475249201764,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25800,258,0.0,0.0,1.0,0,0,0,-52.68998644407497,0.11589620062221329,-12.665337872542928,0.0,0.0,1.0,0,0,0,-52.68998644407497,0.11589620062221329,-12.665337872542928,-52.68998644407497,0.11589620062221329,-12.665337872542928,54.19094838468684,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
25900,259,0.0,0.0,1.0,0,0,0,38.74559599766796,-18.599876755838018,-24.179825744116886,0.0,0.0,1.0,0,0,0,38.74559599766796,-18.599876755838018,-24.179825744116886,38.74559599766796,-18.599876755838018,-24.179825744116886,49.313695841649555,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26000,260,0.0,0.0,1.0,0,0,0,-32.75508385699628,46.893769255470275,-15.293931055610955,0.0,0.0,1.0,0,0,0,-32.75508385699628,46.893769255470275,-15.293931055610955,-32.75508385699628,46.893769255470275,-15.293931055610955,59.210011320704275,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26100,261,0.0,0.0,1.0,0,0,0,-18.51113616156757,-30.897900487192786,-17.73427851273398,0.0,0.0,1.0,0,0,0,-18.51113616156757,-30.897900487192786,-17.73427851273398,-18.51113616156757,-30.897900487192786,-17.73427851273398,40.14781501994574,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26200,262,0.0,0.0,1.0,0,0,0,31.887525352194757,18.33668832504217,-23.831818447713992,0.0,0.0,1.0,0,0,0,31.887525352194757,18.33668832504217,-23.831818447713992,31.887525352194757,18.33668832504217,-23.831818447713992,43.829259431815665,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26300,263,0.0,0.0,1.0,0,0,0,-56.395704299217186,23.359095076610956,-13.257297289085166,0.0,0.0,1.0,0,0,0,-56.395704299217186,23.359095076610956,-13.257297289085166,-56.395704299217186,23.359095076610956,-13.257297289085166,62.46501995208261,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26400,264,0.0,0.0,1.0,0,0,0,23.455917089299945,-33.11731598936751,-23.582485648519025,0.0,0.0,1.0,0,0,0,23.455917089299945,-33.11731598936751,-23.582485648519025,23.455917089299945,-33.11731598936751,-23.582485648519025,46.936875633155815,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26500,265,0.0,0.0,1.0,0,0,0,-6.0156197480300175,44.99679807391764,-19.753896942364616,0.0,0.0,1.0,0,0,0,-6.0156197480300175,44.99679807391764,-19.753896942364616,-6.0156197480300175,44.99679807391764,-19.753896942364616,49.50874632090141,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26600,266,0.0,0.0,1.0,0,0,0,-42.08558395597586,-13.739075618140891,-15.93616783649486,0.0,0.0,1.0,0,0,0,-42.08558395597586,-13.739075618140891,-15.93616783649486,-42.08558395597586,-13.739075618140891,-15.93616783649486,47.052311538004375,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26700,267,0.0,0.0,1.0,0,0,0,40.48032573021993,-5.1256306744624975,-26.204397710981127,0.0,0.0,1.0,0,0,0,40.48032573021993,-5.1256306744624975,-26.204397710981127,40.48032573021993,-5.1256306744624975,-26.204397710981127,48.49329149924729,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26800,268,0.0,0.0,1.0,0,0,0,-45.00913568821214,40.69053313090964,-15.727613029125601,0.0,0.0,1.0,0,0,0,-45.00913568821214,40.69053313090964,-15.727613029125601,-45.00913568821214,40.69053313090964,-15.727613029125601,62.68093484841677,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
26900,269,0.0,0.0,1.0,0,0,0,-1.3186662072106543,-35.346140492454545,-21.753511118993636,0.0,0.0,1.0,0,0,0,-1.3186662072106543,-35.346140492454545,-21.753511118993636,-1.3186662072106543,-35.346140492454545,-21.753511118993636,41.52473689600639,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27000,270,0.0,0.0,1.0,0,0,0,19.64002670548631,30.9102784238843,-24.154248549483896,0.0,0.0,1.0,0,0,0,19.64002670548631,30.9102784238843,-24.154248549483896,19.64002670548631,30.9102784238843,-24.154248549483896,43.87030526705402,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27100,271,0.0,0.0,1.0,0,0,0,-54.61456906844993,9.10925189767378,-15.452981946084918,0.0,0.0,1.0,0,0,0,-54.61456906844993,9.10925189767378,-15.452981946084918,-54.61456906844993,9.10925189767378,-15.452981946084918,57.48499174300878,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27200,272,0.0,0.0,1.0,0,0,0,33.902842020940184,-24.813373629038423,-26.701849356921162,0.0,0.0,1.0,0,0,0,33.902842020940184,-24.813373629038423,-26.701849356921162,33.902842020940184,-24.813373629038423,-26.701849356921162,49.78046772611521,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27300,273,0.0,0.0,1.0,0,0,0,-22.30920855036109,46.80069632423462,-19.646485488285244,0.0,0.0,1.0,0,0,0,-22.30920855036109,46.80069632423462,-19.646485488285244,-22.30920855036109,46.80069632423462,-19.646485488285244,55.443578118823964,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27400,274,0.0,0.0,1.0,0,0,0,-27.623408386302227,-24.827767897262145,-19.66160295916674,0.0,0.0,1.0,0,0,0,-27.623408386302227,-24.827767897262145,-19.66160295916674,-27.623408386302227,-24.827767897262145,-19.66160295916674,42.02439030563878,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27500,275,0.0,0.0,1.0,0,0,0,36.276898562801826,9.250255869726024,-27.49841843140978,0.0,0.0,1.0,0,0,0,36.276898562801826,9.250255869726024,-27.49841843140978,36.276898562801826,9.250255869726024,-27.49841843140978,46.45151901951228,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27600,276,0.0,0.0,1.0,0,0,0,-52.35311713265737,30.40084594100914,-16.78530142042425,0.0,0.0,1.0,0,0,0,-52.35311713265737,30.40084594100914,-16.78530142042425,-52.35311713265737,30.40084594100914,-16.78530142042425,62.82361539428633,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27700,277,0.0,0.0,1.0,0,0,0,14.552755784863017,-34.66812268474629,-25.58082536264879,0.0,0.0,1.0,0,0,0,14.552755784863017,-34.66812268474629,-25.58082536264879,14.552755784863017,-34.66812268474629,-25.58082536264879,45.47570843486464,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27800,278,0.0,0.0,1.0,0,0,0,4.446977657820124,39.99850172772127,-24.137765782756727,0.0,0.0,1.0,0,0,0,4.446977657820124,39.99850172772127,-24.137765782756727,4.446977657820124,39.99850172772127,-24.137765782756727,46.92853596411137,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
27900,279,0.0,0.0,1.0,0,0,0,-47.174354371615635,-5.110444411553084,-18.339576263855438,0.0,0.0,1.0,0,0,0,-47.174354371615635,-5.110444411553084,-18.339576263855438,-47.174354371615635,-5.110444411553084,-18.339576263855438,50.87117464733948,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28000,280,0.0,0.0,1.0,0,0,0,38.94175202638545,-13.080887675187487,-29.14032352903111,0.0,0.0,1.0,0,0,0,38.94175202638545,-13.080887675187487,-29.14032352903111,38.94175202638545,-13.080887675187487,-29.14032352903111,50.365942149750076,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28100,281,0.0,0.0,1.0,0,0,0,-36.26858958231014,43.51997020708015,-19.85447151953197,0.0,0.0,1.0,0,0,0,-36.26858958231014,43.51997020708015,-19.85447151953197,-36.26858958231014,43.51997020708015,-19.85447151953197,60.02997948054876,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28200,282,0.0,0.0,1.0,0,0,0,-11.214264378764915,-31.836430518189495,-23.600454934209317,0.0,0.0,1.0,0,0,0,-11.214264378764915,-31.836430518189495,-23.600454934209317,-11.214264378764915,-31.836430518189495,-23.600454934209317,41.18615673740375,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28300,283,0.0,0.0,1.0,0,0,0,26.877697606909663,22.67690978302873,-28.16359332275689,0.0,0.0,1.0,0,0,0,26.877697606909663,22.67690978302873,-28.16359332275689,26.877697606909663,22.67690978302873,-28.16359332275689,45.05375516875078,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28400,284,0.0,0.0,1.0,0,0,0,-53.97703627119623,17.445961765706766,-18.557431397925157,0.0,0.0,1.0,0,0,0,-53.97703627119623,17.445961765706766,-18.557431397925157,-53.97703627119623,17.445961765706766,-18.557431397925157,59.684673800241505,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28500,285,0.0,0.0,1.0,0,0,0,27.16748624332501,-29.115524370036788,-28.98134140346314,0.0,0.0,1.0,0,0,0,27.16748624332501,-29.115524370036788,-28.98134140346314,27.16748624332501,-29.115524370036788,-28.98134140346314,49.25143873703129,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28600,286,0.0,0.0,1.0,0,0,0,-11.642832218335228,44.555530038339334,-24.038810396571726,0.0,0.0,1.0,0,0,0,-11.642832218335228,44.555530038339334,-24.038810396571726,-11.642832218335228,44.555530038339334,-24.038810396571726,51.94819731563347,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28700,287,0.0,0.0,1.0,0,0,0,-35.16843063570145,-17.505673316414402,-21.772849563376894,0.0,0.0,1.0,0,0,0,-35.16843063570145,-17.505673316414402,-21.772849563376894,-35.16843063570145,-17.505673316414402,-21.772849563376894,44.914631132278146,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28800,288,0.0,0.0,1.0,0,0,0,38.14333177324245,0.47498971461998174,-30.855058834093438,0.0,0.0,1.0,0,0,0,38.14333177324245,0.47498971461998174,-30.855058834093438,38.14333177324245,0.47498971461998174,-30.855058834093438,49.062959854130376,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
28900,289,0.0,0.0,1.0,0,0,0,-46.17005008853398,35.734362983010286,-20.58489602224551,0.0,0.0,1.0,0,0,0,-46.17005008853398,35.734362983010286,-20.58489602224551,-46.17005008853398,35.734362983010286,-20.58489602224551,61.906026905511645,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29000,290,0.0,0.0,1.0,0,0,0,5.026125863698294,-34.020244948442226,-27.489905965123135,0.0,0.0,1.0,0,0,0,5.026125863698294,-34.020244948442226,-27.489905965123135,5.026125863698294,-34.020244948442226,-27.489905965123135,44.02651402871976,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29100,291,0.0,0.0,1.0,0,0,0,13.686483969391965,33.47717102905908,-28.381358962097764,0.0,0.0,1.0,0,0,0,13.686483969391965,33.47717102905908,-28.381358962097764,13.686483969391965,33.47717102905908,-28.381358962097764,45.973278761566945,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29200,292,0.0,0.0,1.0,0,0,0,-49.84323837257134,3.5584136652923806,-21.03826235206063,0.0,0.0,1.0,0,0,0,-49.84323837257134,3.5584136652923806,-21.03826235206063,-49.84323837257134,3.5584136652923806,-21.03826235206063,54.21825524740204,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29300,293,0.0,0.0,1.0,0,0,0,35.07053269259655,-19.573174943819772,-31.78265513277185,0.0,0.0,1.0,0,0,0,35.07053269259655,-19.573174943819772,-31.78265513277185,35.07053269259655,-19.573174943819772,-31.78265513277185,51.217073403432245,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29400,294,0.0,0.0,1.0,0,0,0,-26.51970575984655,44.16005269613975,-24.117533848577065,0.0,0.0,1.0,0,0,0,-26.51970575984655,44.16005269613975,-24.117533848577065,-26.51970575984655,44.16005269613975,-24.117533848577065,56.87759213127731,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29500,295,0.0,0.0,1.0,0,0,0,-20.25985484201987,-26.572643301971773,-25.540734517942003,0.0,0.0,1.0,0,0,0,-20.25985484201987,-26.572643301971773,-25.540734517942003,-20.25985484201987,-26.572643301971773,-25.540734517942003,42.058247823578384,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29600,296,0.0,0.0,1.0,0,0,0,31.858955591565348,14.05494239828083,-31.89970283492124,0.0,0.0,1.0,0,0,0,31.858955591565348,14.05494239828083,-31.89970283492124,31.858955591565348,14.05494239828083,-31.89970283492124,47.22420457943794,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29700,297,0.0,0.0,1.0,0,0,0,-50.874472394214834,24.60037942306045,-21.969967075612942,0.0,0.0,1.0,0,0,0,-50.874472394214834,24.60037942306045,-21.969967075612942,-50.874472394214834,24.60037942306045,-21.969967075612942,60.63060334890112,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29800,298,0.0,0.0,1.0,0,0,0,19.06641388839124,-31.292564621550483,-31.081369710898883,0.0,0.0,1.0,0,0,0,19.06641388839124,-31.292564621550483,-31.081369710898883,19.06641388839124,-31.292564621550483,-31.081369710898883,48.05001854591664,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
29900,299,0.0,0.0,1.0,0,0,0,-1.4341782054465817,40.370483471556085,-28.386814414661217,0.0,0.0,1.0,0,0,0,-1.4341782054465817,40.370483471556085,-28.386814414661217,-1.4341782054465817,40.370483471556085,-28.386814414661217,49.372502827632495,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30000,300,0.0,0.0,1.0,0,0,0,-40.67600829335261,-9.45825969086405,-24.128581505065025,0.0,0.0,1.0,0,0,0,-40.67600829335261,-9.45825969086405,-24.128581505065025,-40.67600829335261,-9.45825969086405,-24.128581505065025,48.23053775884404,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30100,301,0.0,0.0,1.0,0,0,0,37.474557777216326,-7.426603271238566,-33.896884775644224,0.0,0.0,1.0,0,0,0,37.474557777216326,-7.426603271238566,-33.896884775644224,37.474557777216326,-7.426603271238566,-33.896884775644224,51.07343452558871,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30200,302,0.0,0.0,1.0,0,0,0,-38.29981778373909,39.05954384562527,-24.602512974654786,0.0,0.0,1.0,0,0,0,-38.29981778373909,39.05954384562527,-24.602512974654786,-38.29981778373909,39.05954384562527,-24.602512974654786,59.981727654044754,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30300,303,0.0,0.0,1.0,0,0,0,-4.444320610439094,-31.295840184515995,-29.39345588353279,0.0,0.0,1.0,0,0,0,-4.444320610439094,-31.295840184515995,-29.39345588353279,-4.444320610439094,-31.295840184515995,-29.39345588353279,43.16430061196785,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30400,304,0.0,0.0,1.0,0,0,0,21.156810789091292,25.913548128428232,-32.415119031362025,0.0,0.0,1.0,0,0,0,21.156810789091292,25.913548128428232,-32.415119031362025,21.156810789091292,25.913548128428232,-32.415119031362025,46.58178357670673,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30500,305,0.0,0.0,1.0,0,0,0,-49.969734602992816,11.682191517383892,-24.05067889182513,0.0,0.0,1.0,0,0,0,-49.969734602992816,11.682191517383892,-24.05067889182513,-49.969734602992816,11.682191517383892,-24.05067889182513,56.67347818953815,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30600,306,0.0,0.0,1.0,0,0,0,29.233919833018255,-24.222791199797946,-34.17397563308525,0.0,0.0,1.0,0,0,0,29.233919833018255,-24.222791199797946,-34.17397563308525,29.233919833018255,-24.222791199797946,-34.17397563308525,51.08058626213144,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30700,307,0.0,0.0,1.0,0,0,0,-16.426099987720978,42.638684060262314,-28.435592416743695,0.0,0.0,1.0,0,0,0,-16.426099987720978,42.638684060262314,-28.435592416743695,-16.426099987720978,42.638684060262314,-28.435592416743695,53.81874260226307,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30800,308,0.0,0.0,1.0,0,0,0,-27.846583923282434,-19.976695031101727,-27.65122119712445,0.0,0.0,1.0,0,0,0,-27.846583923282434,-19.976695031101727,-27.65122119712445,-27.846583923282434,-19.976695031101727,-27.65122119712445,44.03510661113881,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
30900,309,0.0,0.0,1.0,0,0,0,34.3528338036002,5.637707393068689,-35.330830551111454,0.0,0.0,1.0,0,0,0,34.3528338036002,5.637707393068689,-35.330830551111454,34.3528338036002,5.637707393068689,-35.330830551111454,49.600085911407334,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31000,310,0.0,0.0,1.0,0,0,0,-45.577495347620705,30.12194530592269,-25.660229735754292,0.0,0.0,1.0,0,0,0,-45.577495347620705,30.12194530592269,-25.660229735754292,-45.577495347620705,30.12194530592269,-25.660229735754292,60.35799086506337,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31100,311,0.0,0.0,1.0,0,0,0,10.229899547105461,-31.27615892757855,-33.07849592483961,0.0,0.0,1.0,0,0,0,10.229899547105461,-31.27615892757855,-33.07849592483961,10.229899547105461,-31.27615892757855,-33.07849592483961,46.658716813224196,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31200,312,0.0,0.0,1.0,0,0,0,7.659947987496672,34.59695932529405,-32.608191109568786,0.0,0.0,1.0,0,0,0,7.659947987496672,34.59695932529405,-32.608191109568786,7.659947987496672,34.59695932529405,-32.608191109568786,48.155150556979535,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31300,313,0.0,0.0,1.0,0,0,0,-43.811102546436146,-1.2717040923682896,-26.773211945256925,0.0,0.0,1.0,0,0,0,-43.811102546436146,-1.2717040923682896,-26.773211945256925,-43.811102546436146,-1.2717040923682896,-26.773211945256925,51.35985606968285,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31400,314,0.0,0.0,1.0,0,0,0,34.436143463842036,-13.943670954058508,-36.64106681663059,0.0,0.0,1.0,0,0,0,34.436143463842036,-13.943670954058508,-36.64106681663059,34.436143463842036,-13.943670954058508,-36.64106681663059,52.1808558170346,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31500,315,0.0,0.0,1.0,0,0,0,-29.32257567514236,40.21209640498084,-28.76828383409004,0.0,0.0,1.0,0,0,0,-29.32257567514236,40.21209640498084,-28.76828383409004,-29.32257567514236,40.21209640498084,-28.76828383409004,57.484261291823955,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31600,316,0.0,0.0,1.0,0,0,0,-13.170024011689037,-26.765600271618034,-31.377177732191956,0.0,0.0,1.0,0,0,0,-13.170024011689037,-26.765600271618034,-31.377177732191956,-13.170024011689037,-26.765600271618034,-31.377177732191956,43.294043156144106,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31700,317,0.0,0.0,1.0,0,0,0,26.425791590103934,17.871389178861037,-36.18290534392609,0.0,0.0,1.0,0,0,0,26.425791590103934,17.871389178861037,-36.18290534392609,26.425791590103934,17.871389178861037,-36.18290534392609,48.23807263431484,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31800,318,0.0,0.0,1.0,0,0,0,-47.60828598704266,18.701930459288864,-27.373512915307266,0.0,0.0,1.0,0,0,0,-47.60828598704266,18.701930459288864,-27.373512915307266,-47.60828598704266,18.701930459288864,-27.373512915307266,58.013966480948476,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
31900,319,0.0,0.0,1.0,0,0,0,21.94604568573448,-26.772049142283578,-36.37553334274214,0.0,0.0,1.0,0,0,0,21.94604568573448,-26.772049142283578,-36.37553334274214,21.94604568573448,-26.772049142283578,-36.37553334274214,50.21504717199952,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32000,320,0.0,0.0,1.0,0,0,0,-6.690820044736277,39.13735731484741,-32.721707610416814,0.0,0.0,1.0,0,0,0,-6.690820044736277,39.13735731484741,-32.721707610416814,-6.690820044736277,39.13735731484741,-32.721707610416814,51.45104429846584,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32100,321,0.0,0.0,1.0,0,0,0,-33.4545368834112,-12.574870355378106,-29.998547859109493,0.0,0.0,1.0,0,0,0,-33.4545368834112,-12.574870355378106,-29.998547859109493,-33.4545368834112,-12.574870355378106,-29.998547859109493,46.66097165933614,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32200,322,0.0,0.0,1.0,0,0,0,34.29906617553705,-1.9813110347599183,-38.44607508711521,0.0,0.0,1.0,0,0,0,34.29906617553705,-1.9813110347599183,-38.44607508711521,34.29906617553705,-1.9813110347599183,-38.44607508711521,51.56018060028914,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32300,323,0.0,0.0,1.0,0,0,0,-38.519505360111594,33.66439231383468,-29.577358704970177,0.0,0.0,1.0,0,0,0,-38.519505360111594,33.66439231383468,-29.577358704970177,-38.519505360111594,33.66439231383468,-29.577358704970177,59.09199396711802,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32400,324,0.0,0.0,1.0,0,0,0,1.3574670037389165,-29.152007405845794,-35.058657655496894,0.0,0.0,1.0,0,0,0,1.3574670037389165,-29.152007405845794,-35.058657655496894,1.3574670037389165,-29.152007405845794,-35.058657655496894,45.61569608218271,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32500,325,0.0,0.0,1.0,0,0,0,15.04354956096574,27.70922743435025,-36.62732681774618,0.0,0.0,1.0,0,0,0,15.04354956096574,27.70922743435025,-36.62732681774618,15.04354956096574,27.70922743435025,-36.62732681774618,48.328777536947584,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32600,326,0.0,0.0,1.0,0,0,0,-44.397743175262335,6.440722190615398,-29.731890197055012,0.0,0.0,1.0,0,0,0,-44.397743175262335,6.440722190615398,-29.731890197055012,-44.397743175262335,6.440722190615398,-29.731890197055012,53.82032883662989,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
32700,327,0.0,0.0,1.0,0,0,0,29.367535634378136,-18.64837918410796,-39.12650523409708,0.0,0.0,1.0,0,0,0,29.367535634378136,-18.64837918410796,-39.12650523409708,29.367535634378136,-18.64837918410796,-39.12650523409708,52.35549261791515,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
